date,df_idx,P_TP,P_SL,edge,E_r,Cons,long
2025-09-08 15:30:00+00:00,164248,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2025-09-08 15:45:00+00:00,164249,0.0,1.0,-1.0,-0.024999999999999994,0.4375,0
2025-09-08 16:00:00+00:00,164250,0.0,1.0,-1.0,0.0,0.5,0
2025-09-08 16:15:00+00:00,164251,0.0,1.0,-1.0,0.006249999999999999,0.515625,0
2025-09-08 16:30:00+00:00,164252,0.0,1.0,-1.0,-0.03749999999999999,0.40625,0
2025-09-08 16:45:00+00:00,164253,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2025-09-08 17:00:00+00:00,164254,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-08 17:15:00+00:00,164255,0.0,1.0,-1.0,-0.043750000000000004,0.390625,0
2025-09-08 17:30:00+00:00,164256,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-08 17:45:00+00:00,164257,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-08 18:00:00+00:00,164258,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-08 18:15:00+00:00,164259,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-08 18:30:00+00:00,164260,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-08 18:45:00+00:00,164261,0.0,1.0,-1.0,-8.673617379884035e-19,0.5,0
2025-09-08 19:00:00+00:00,164262,0.0,1.0,-1.0,-0.006250000000000002,0.484375,0
2025-09-08 19:15:00+00:00,164263,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2025-09-08 19:30:00+00:00,164264,0.0,1.0,-1.0,-0.006249999999999996,0.484375,0
2025-09-08 19:45:00+00:00,164265,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2025-09-08 20:00:00+00:00,164266,1.0,0.0,1.0,-0.0375,0.40625,0
2025-09-08 20:15:00+00:00,164267,1.0,0.0,1.0,-0.025000000000000005,0.4375,0
2025-09-08 20:30:00+00:00,164268,1.0,0.0,1.0,0.018750000000000006,0.546875,0
2025-09-08 20:45:00+00:00,164269,1.0,0.0,1.0,-8.673617379884035e-19,0.5,0
2025-09-08 21:00:00+00:00,164270,1.0,0.0,1.0,-0.025,0.4375,0
2025-09-08 21:15:00+00:00,164271,1.0,0.0,1.0,0.0,0.5,0
2025-09-08 21:30:00+00:00,164272,1.0,0.0,1.0,0.00625,0.515625,0
2025-09-08 21:45:00+00:00,164273,0.0,1.0,-1.0,-0.018749999999999996,0.453125,0
2025-09-08 22:00:00+00:00,164274,0.0,1.0,-1.0,-1.734723475976807e-18,0.5,0
2025-09-08 22:15:00+00:00,164275,0.0,1.0,-1.0,-0.018750000000000006,0.453125,0
2025-09-08 22:30:00+00:00,164276,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2025-09-08 22:45:00+00:00,164277,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-08 23:00:00+00:00,164278,0.0,1.0,-1.0,0.00625,0.515625,0
2025-09-08 23:15:00+00:00,164279,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-08 23:30:00+00:00,164280,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-08 23:45:00+00:00,164281,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2025-09-09 00:00:00+00:00,164282,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-09 00:15:00+00:00,164283,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-09 00:30:00+00:00,164284,0.0,1.0,-1.0,-0.012500000000000004,0.46875,0
2025-09-09 00:45:00+00:00,164285,0.0,1.0,-1.0,-0.0375,0.40625,0
2025-09-09 01:00:00+00:00,164286,0.0,1.0,-1.0,0.0375,0.59375,0
2025-09-09 01:15:00+00:00,164287,0.0,1.0,-1.0,-0.05,0.375,0
2025-09-09 01:30:00+00:00,164288,0.0,1.0,-1.0,-0.012499999999999999,0.46875,0
2025-09-09 01:45:00+00:00,164289,0.0,1.0,-1.0,-0.00625,0.484375,0
2025-09-09 02:00:00+00:00,164290,1.0,0.0,1.0,-0.0062499999999999995,0.484375,0
2025-09-09 02:15:00+00:00,164291,1.0,0.0,1.0,-0.006250000000000001,0.484375,0
2025-09-09 02:30:00+00:00,164292,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-09 02:45:00+00:00,164293,1.0,0.0,1.0,-0.0125,0.46875,0
2025-09-09 03:00:00+00:00,164294,1.0,0.0,1.0,-0.006249999999999999,0.484375,0
2025-09-09 03:15:00+00:00,164295,1.0,0.0,1.0,-0.006250000000000002,0.484375,0
2025-09-09 03:30:00+00:00,164296,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-09 03:45:00+00:00,164297,1.0,0.0,1.0,-0.012499999999999997,0.46875,0
2025-09-09 04:00:00+00:00,164298,1.0,0.0,1.0,-0.024999999999999998,0.4375,0
2025-09-09 04:15:00+00:00,164299,1.0,0.0,1.0,-0.04375,0.390625,0
2025-09-09 04:30:00+00:00,164300,1.0,0.0,1.0,0.006249999999999999,0.515625,0
2025-09-09 04:45:00+00:00,164301,1.0,0.0,1.0,-0.0125,0.46875,0
2025-09-09 05:00:00+00:00,164302,1.0,0.0,1.0,-0.05,0.375,0
2025-09-09 05:15:00+00:00,164303,1.0,0.0,1.0,8.673617379884035e-19,0.5,0
2025-09-09 05:30:00+00:00,164304,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-09 05:45:00+00:00,164305,1.0,0.0,1.0,0.03125,0.578125,1
2025-09-09 06:00:00+00:00,164306,1.0,0.0,1.0,-0.05625,0.359375,0
2025-09-09 06:15:00+00:00,164307,1.0,0.0,1.0,-0.0125,0.46875,0
2025-09-09 06:30:00+00:00,164308,1.0,0.0,1.0,-0.018750000000000003,0.453125,0
2025-09-09 06:45:00+00:00,164309,0.0,1.0,-1.0,0.012499999999999997,0.53125,0
2025-09-09 07:00:00+00:00,164310,0.0,1.0,-1.0,-0.006250000000000001,0.484375,0
2025-09-09 07:15:00+00:00,164311,0.0,1.0,-1.0,0.006249999999999999,0.515625,0
2025-09-09 07:30:00+00:00,164312,0.0,1.0,-1.0,-0.01875,0.453125,0
2025-09-09 07:45:00+00:00,164313,0.0,1.0,-1.0,0.0125,0.53125,0
2025-09-09 08:00:00+00:00,164314,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2025-09-09 08:15:00+00:00,164315,0.0,1.0,-1.0,-0.025000000000000005,0.4375,0
2025-09-09 08:30:00+00:00,164316,0.0,1.0,-1.0,-0.006250000000000002,0.484375,0
2025-09-09 08:45:00+00:00,164317,0.0,1.0,-1.0,-0.0125,0.46875,0
2025-09-09 09:00:00+00:00,164318,0.0,1.0,-1.0,-0.0375,0.40625,0
2025-09-09 09:15:00+00:00,164319,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-09 09:30:00+00:00,164320,0.0,1.0,-1.0,0.00625,0.515625,0
2025-09-09 09:45:00+00:00,164321,0.0,1.0,-1.0,-0.006249999999999998,0.484375,0
2025-09-09 10:00:00+00:00,164322,0.0,1.0,-1.0,0.012500000000000002,0.53125,0
2025-09-09 10:15:00+00:00,164323,0.0,1.0,-1.0,2.6020852139652106e-18,0.5,0
2025-09-09 10:30:00+00:00,164324,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
