date,df_idx,P_TP,P_SL,edge,E_r,Cons,long
2024-11-13 13:30:00+00:00,135536,1.0,0.0,1.0,0.03125000000000001,0.578125,0
2024-11-13 13:45:00+00:00,135537,0.0,1.0,-1.0,-0.01875,0.453125,0
2024-11-13 14:00:00+00:00,135538,1.0,0.0,1.0,-0.025,0.4375,0
2024-11-13 14:15:00+00:00,135539,1.0,0.0,1.0,0.006250000000000001,0.515625,0
2024-11-13 14:30:00+00:00,135540,1.0,0.0,1.0,0.025,0.5625,0
2024-11-13 14:45:00+00:00,135541,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
2024-11-13 15:00:00+00:00,135542,1.0,0.0,1.0,-0.03125,0.421875,0
2024-11-13 15:15:00+00:00,135543,1.0,0.0,1.0,-0.03125,0.421875,0
2024-11-13 15:30:00+00:00,135544,1.0,0.0,1.0,0.006250000000000002,0.515625,0
2024-11-13 15:45:00+00:00,135545,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-13 16:00:00+00:00,135546,0.0,1.0,-1.0,-0.03125,0.421875,0
2024-11-13 16:15:00+00:00,135547,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2024-11-13 16:30:00+00:00,135548,1.0,0.0,1.0,-0.006250000000000002,0.484375,0
2024-11-13 16:45:00+00:00,135549,0.0,1.0,-1.0,0.04375,0.609375,0
2024-11-13 17:00:00+00:00,135550,0.0,1.0,-1.0,0.006250000000000002,0.515625,0
2024-11-13 17:15:00+00:00,135551,0.0,1.0,-1.0,0.006250000000000001,0.515625,0
2024-11-13 17:30:00+00:00,135552,1.0,0.0,1.0,0.03125,0.578125,0
2024-11-13 17:45:00+00:00,135553,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2024-11-13 18:00:00+00:00,135554,0.0,1.0,-1.0,0.012499999999999997,0.53125,0
2024-11-13 18:15:00+00:00,135555,0.0,1.0,-1.0,8.673617379884035e-19,0.5,0
2024-11-13 18:30:00+00:00,135556,0.0,1.0,-1.0,0.04375,0.609375,0
